Date,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance
2025-06-28,Saturday,June,Q2,INDUSINDBK.NSE,IndusInd Bank Ltd,Banking,Large Cap,0.772,Positive,0.863,Credit Growth,17,1487,17,2.66,13.66,27.57,0.74
2025-06-28,Saturday,June,Q2,INFY.NSE,Infosys Ltd,IT Services,Large Cap,-0.49,Negative,0.694,Currency Fluctuation,22,885,21,-3.16,4.2,27.57,-1.15
2025-06-28,Saturday,June,Q2,ITC.NSE,ITC Ltd,FMCG,Large Cap,0.068,Neutral,0.441,Volume Growth,14,750,18,-0.12,-0.31,27.57,-0.51
2025-06-28,Saturday,June,Q2,JSWSTEEL.NSE,JSW Steel Ltd,Metals,Large Cap,0.586,Positive,0.752,Infrastructure Spending,18,410,14,2.71,27.18,27.57,-0.09
2025-06-28,Saturday,June,Q2,KOTAKBANK.NSE,Kotak Mahindra Bank Ltd,Banking,Large Cap,-0.548,Negative,0.729,NPA Concerns,13,410,13,-2.03,28.07,27.57,0.68
2025-06-28,Saturday,June,Q2,LT.NSE,Larsen & Toubro Ltd,Construction,Large Cap,0.071,Neutral,0.443,Earnings Growth,27,339,21,0.2,-6.71,27.57,-0.02
2025-06-28,Saturday,June,Q2,LTIM.NSE,LTIMindtree Ltd,IT Services,Large Cap,0.575,Positive,0.745,Inflation Data,20,788,24,1.61,3.66,27.57,1.23
2025-06-28,Saturday,June,Q2,MARUTI.NSE,Maruti Suzuki India Ltd,Automobiles,Large Cap,-0.668,Negative,0.801,Rural Demand,31,846,21,-3.85,3.34,27.57,-0.27
2025-06-28,Saturday,June,Q2,NESTLEIND.NSE,Nestle India Ltd,FMCG,Large Cap,0.039,Neutral,0.424,Global Cues,23,562,18,1.53,13.29,27.57,-0.52
2025-06-28,Saturday,June,Q2,NTPC.NSE,NTPC Ltd,Power,Large Cap,0.79,Positive,0.874,FII Flows,18,548,17,2.03,9.85,27.57,0.91
2025-06-28,Saturday,June,Q2,ONGC.NSE,Oil & Natural Gas Corporation Ltd,Oil & Gas,Large Cap,-0.586,Negative,0.752,Oil Price Movement,22,588,21,-1.5,17.95,27.57,1.47
2025-06-28,Saturday,June,Q2,PIDILITIND.NSE,Pidilite Industries Ltd,Chemicals,Large Cap,-0.134,Neutral,0.481,Oil Price Movement,27,962,13,-0.43,5.96,27.57,0.07
2025-06-28,Saturday,June,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.623,Positive,0.774,FII Flows,34,423,21,2.77,27.36,27.57,-0.05
2025-06-28,Saturday,June,Q2,RELIANCE.NSE,Reliance Industries Ltd,Oil & Gas,Large Cap,-0.522,Negative,0.713,Global Energy Demand,30,823,24,0.32,5.19,27.57,1.56
2025-06-28,Saturday,June,Q2,SBIN.NSE,State Bank of India,Banking,Large Cap,-0.098,Neutral,0.459,Sector Rotation,13,616,20,-3.14,5.41,27.57,1.89
2025-06-28,Saturday,June,Q2,SHREECEM.NSE,Shree Cement Ltd,Cement,Large Cap,0.488,Positive,0.693,Technical Breakout,24,385,25,-0.02,6.51,27.57,0.92
2025-06-28,Saturday,June,Q2,SUNPHARMA.NSE,Sun Pharmaceutical Industries Ltd,Pharmaceuticals,Large Cap,-0.32,Negative,0.592,Inflation Data,12,1169,13,1.52,0.07,27.57,1.79
2025-06-28,Saturday,June,Q2,TATACONSUM.NSE,Tata Consumer Products Ltd,FMCG,Large Cap,0.129,Neutral,0.477,Trade War Concerns,17,1031,14,1.9,13.24,27.57,0.93
2025-06-28,Saturday,June,Q2,TATAMOTORS.NSE,Tata Motors Ltd,Automobiles,Large Cap,0.41,Positive,0.646,Rural Demand,30,1236,13,0.44,21.83,27.57,-0.59
2025-06-28,Saturday,June,Q2,TATASTEEL.NSE,Tata Steel Ltd,Metals,Large Cap,-0.391,Negative,0.635,Regulatory News,19,506,24,-1.37,18.09,27.57,1.48
2025-06-28,Saturday,June,Q2,TCS.NSE,Tata Consultancy Services Ltd,IT Services,Large Cap,-0.098,Neutral,0.459,Digital Transformation,14,983,12,0.31,16.6,27.57,0.45
2025-06-28,Saturday,June,Q2,TECHM.NSE,Tech Mahindra Ltd,IT Services,Large Cap,0.399,Positive,0.639,Digital Transformation,24,818,24,0.06,3.79,27.57,1.02
2025-06-28,Saturday,June,Q2,TITAN.NSE,Titan Company Ltd,Consumer Goods,Large Cap,-0.585,Negative,0.751,FII Flows,25,896,22,-2.33,19.29,27.57,0.2
2025-06-28,Saturday,June,Q2,ULTRACEMCO.NSE,UltraTech Cement Ltd,Cement,Large Cap,0.011,Neutral,0.407,FII Flows,16,934,22,-1.08,-11.13,27.57,1.54
2025-06-28,Saturday,June,Q2,UPL.NSE,UPL Ltd,Chemicals,Large Cap,0.538,Positive,0.723,Regulatory News,17,658,22,1.74,14.32,27.57,0.28
2025-06-28,Saturday,June,Q2,WIPRO.NSE,Wipro Ltd,IT Services,Large Cap,-0.358,Negative,0.615,Earnings Growth,20,677,18,-3.06,0.8,27.57,-1.13
2025-06-28,Saturday,June,Q2,ACC.NSE,ACC Ltd,Cement,Large Cap,-0.013,Neutral,0.408,Oil Price Movement,26,473,16,1.95,6.99,27.57,0.32
2025-06-28,Saturday,June,Q2,ABCAPITAL.NSE,Aditya Birla Capital Ltd,Financial Services,Large Cap,0.6,Positive,0.76,Oil Price Movement,33,753,14,1.08,18.89,27.57,1.73
2025-06-28,Saturday,June,Q2,ABFRL.NSE,Aditya Birla Fashion and Retail Ltd,Textiles,Large Cap,-0.421,Negative,0.653,Rate Cut Expectations,14,692,12,0.13,0.1,27.57,0.25
2025-06-28,Saturday,June,Q2,IRCTC.NSE,Indian Railway Catering and Tourism Corporation Ltd,Transportation,Large Cap,-0.091,Neutral,0.455,Inflation Data,13,452,13,-1.62,12.74,27.57,-0.13
2025-06-28,Saturday,June,Q2,MINDAIND.NSE,Minda Industries Ltd,Auto Components,Large Cap,0.544,Positive,0.727,Monsoon Impact,14,435,12,1.59,11.6,27.57,0.38
2025-06-28,Saturday,June,Q2,NYKAA.NSE,Nykaa Ltd,E-commerce,Large Cap,-0.395,Negative,0.637,Inflation Data,21,902,14,-0.28,4.24,27.57,-0.17
2025-06-28,Saturday,June,Q2,PAYTM.NSE,One 97 Communications Ltd,Fintech,Large Cap,-0.141,Neutral,0.485,Regulatory News,21,730,13,-1.11,-2.96,27.57,0.66
2025-06-28,Saturday,June,Q2,POLICYBZR.NSE,PB Fintech Ltd,Financial Services,Large Cap,0.655,Positive,0.793,Corporate Announcements,29,494,20,1.6,19.11,27.57,1.07
2025-06-28,Saturday,June,Q2,STAR.NSE,Strides Pharma Science Ltd,Pharmaceuticals,Large Cap,-0.511,Negative,0.707,Market Rally,25,496,12,-1.0,4.15,27.57,0.15
2025-06-28,Saturday,June,Q2,ZOMATO.NSE,Zomato Ltd,Food Tech,Large Cap,0.002,Neutral,0.401,Trade War Concerns,19,740,16,-1.3,-11.53,27.57,-1.74
2025-06-28,Saturday,June,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.499,Positive,0.699,US FDA Approvals,11,681,9,-0.08,22.01,27.57,1.46
2025-06-28,Saturday,June,Q2,AMBER.NSE,Amber Enterprises India Ltd,Consumer Goods,Mid Cap,-0.331,Negative,0.599,Earnings Growth,12,500,9,-1.13,4.56,27.57,0.73
2025-06-28,Saturday,June,Q2,AUBANK.NSE,AU Small Finance Bank Ltd,Banking,Mid Cap,-0.111,Neutral,0.467,Credit Growth,10,288,7,-0.07,1.5,27.57,0.6
2025-06-28,Saturday,June,Q2,AUROPHARMA.NSE,Aurobindo Pharma Ltd,Pharmaceuticals,Mid Cap,0.596,Positive,0.758,Currency Fluctuation,12,419,10,-0.06,28.61,27.57,0.94
2025-06-28,Saturday,June,Q2,BANDHANBNK.NSE,Bandhan Bank Ltd,Banking,Mid Cap,-0.357,Negative,0.614,FII Flows,11,450,13,-2.29,16.63,27.57,0.61
2025-06-28,Saturday,June,Q2,BANKBARODA.NSE,Bank of Baroda,Banking,Mid Cap,0.064,Neutral,0.438,Credit Growth,9,463,8,-2.13,14.69,27.57,2.0
2025-06-28,Saturday,June,Q2,BATAINDIA.NSE,Bata India Ltd,Consumer Goods,Mid Cap,0.381,Positive,0.629,GDP Data,8,333,13,1.72,23.82,27.57,0.14
2025-06-28,Saturday,June,Q2,BERGEPAINT.NSE,Berger Paints India Ltd,Chemicals,Mid Cap,-0.396,Negative,0.638,Inflation Data,6,505,14,-2.53,3.87,27.57,0.42
2025-06-28,Saturday,June,Q2,BIOCON.NSE,Biocon Ltd,Pharmaceuticals,Mid Cap,-0.104,Neutral,0.463,Regulatory News,8,401,11,0.5,1.01,27.57,0.78
2025-06-28,Saturday,June,Q2,BOSCHLTD.NSE,Bosch Ltd,Auto Components,Mid Cap,0.545,Positive,0.727,Technical Breakout,7,690,13,3.88,9.35,27.57,-1.79
2025-06-28,Saturday,June,Q2,CADILAHC.NSE,Cadila Healthcare Ltd,Pharmaceuticals,Mid Cap,-0.668,Negative,0.801,Regulatory News,9,628,13,-1.8,3.84,27.57,0.73
2025-06-28,Saturday,June,Q2,CANFINHOME.NSE,Can Fin Homes Ltd,Financial Services,Mid Cap,0.109,Neutral,0.466,Market Rally,8,390,14,2.83,16.35,27.57,0.92
2025-06-28,Saturday,June,Q2,COFORGE.NSE,Coforge Ltd,IT Services,Mid Cap,0.609,Positive,0.765,FII Flows,10,451,15,2.23,16.59,27.57,0.49
2025-06-28,Saturday,June,Q2,COLPAL.NSE,Colgate-Palmolive India Ltd,FMCG,Mid Cap,-0.744,Negative,0.846,Rural Demand,14,818,7,-1.06,23.68,27.57,0.63
2025-06-28,Saturday,June,Q2,CROMPTON.NSE,Crompton Greaves Consumer Electricals Ltd,Electricals,Mid Cap,-0.061,Neutral,0.437,Corporate Announcements,13,252,15,0.44,10.65,27.57,1.29
2025-06-28,Saturday,June,Q2,DABUR.NSE,Dabur India Ltd,FMCG,Mid Cap,0.626,Positive,0.776,Rural Demand,8,797,9,1.88,6.1,27.57,0.41
2025-06-28,Saturday,June,Q2,DIXON.NSE,Dixon Technologies India Ltd,Electronics,Mid Cap,-0.572,Negative,0.743,Regulatory News,12,418,7,-1.73,5.71,27.57,1.04
2025-06-28,Saturday,June,Q2,DLF.NSE,DLF Ltd,Real Estate,Mid Cap,0.036,Neutral,0.421,Regulatory Changes,14,453,13,0.31,-6.33,27.57,-0.52
2025-06-28,Saturday,June,Q2,FEDERALBNK.NSE,Federal Bank Ltd,Banking,Mid Cap,0.636,Positive,0.781,Market Rally,17,466,15,3.27,25.64,27.57,1.77
2025-06-28,Saturday,June,Q2,GAIL.NSE,GAIL India Ltd,Oil & Gas,Mid Cap,-0.428,Negative,0.657,Oil Price Movement,8,633,13,-2.02,15.53,27.57,2.06
2025-06-28,Saturday,June,Q2,GLENMARK.NSE,Glenmark Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.047,Neutral,0.428,Generic Competition,10,373,6,-0.47,1.43,27.57,1.47
2025-06-28,Saturday,June,Q2,GODREJPROP.NSE,Godrej Properties Ltd,Real Estate,Mid Cap,0.461,Positive,0.677,Demand Recovery,7,231,15,1.28,25.65,27.57,0.5
2025-06-28,Saturday,June,Q2,HAVELLS.NSE,Havells India Ltd,Electricals,Mid Cap,-0.42,Negative,0.652,Technical Breakout,10,412,10,-1.16,14.77,27.57,0.75
2025-06-28,Saturday,June,Q2,IDFCFIRSTB.NSE,IDFC First Bank Ltd,Banking,Mid Cap,0.096,Neutral,0.458,NPA Concerns,14,261,13,0.19,-11.28,27.57,1.32
2025-06-28,Saturday,June,Q2,INOXLEISUR.NSE,INOX Leisure Ltd,Entertainment,Mid Cap,0.49,Positive,0.694,Monsoon Impact,8,664,9,0.96,8.02,27.57,-0.7
2025-06-28,Saturday,June,Q2,JINDALSTEL.NSE,Jindal Steel & Power Ltd,Metals,Mid Cap,-0.41,Negative,0.646,China PMI,12,726,7,-0.97,19.98,27.57,-0.07
2025-06-28,Saturday,June,Q2,LTTS.NSE,L&T Technology Services Ltd,IT Services,Mid Cap,-0.056,Neutral,0.433,Technical Breakout,12,511,7,1.34,15.57,27.57,1.03
2025-06-28,Saturday,June,Q2,LUPIN.NSE,Lupin Ltd,Pharmaceuticals,Mid Cap,0.607,Positive,0.764,Inflation Data,17,521,7,3.13,11.08,27.57,0.78
2025-06-28,Saturday,June,Q2,MARICO.NSE,Marico Ltd,FMCG,Mid Cap,-0.74,Negative,0.844,Input Cost Inflation,14,671,12,-2.86,12.47,27.57,-0.13
2025-06-28,Saturday,June,Q2,MCDOWELL-N.NSE,United Spirits Ltd,Beverages,Mid Cap,-0.079,Neutral,0.447,Regulatory News,9,364,8,-0.05,4.63,27.57,-0.11
2025-06-28,Saturday,June,Q2,MINDTREE.NSE,Mindtree Ltd,IT Services,Mid Cap,0.549,Positive,0.729,Global Cues,8,689,8,0.46,13.57,27.57,-0.87
2025-06-28,Saturday,June,Q2,MOTHERSON.NSE,Motherson Sumi Systems Ltd,Auto Components,Mid Cap,-0.655,Negative,0.793,GDP Data,10,551,10,-2.19,30.65,27.57,-0.63
2025-06-28,Saturday,June,Q2,MPHASIS.NSE,Mphasis Ltd,IT Services,Mid Cap,-0.177,Neutral,0.506,Global Cues,9,508,10,2.4,16.82,27.57,0.76
2025-06-28,Saturday,June,Q2,NMDC.NSE,NMDC Ltd,Mining,Mid Cap,0.505,Positive,0.703,Inflation Data,13,481,12,1.82,11.99,27.57,0.55
2025-06-28,Saturday,June,Q2,PAGEIND.NSE,Page Industries Ltd,Textiles,Mid Cap,-0.57,Negative,0.742,Currency Fluctuation,14,693,7,-0.6,3.71,27.57,0.2
2025-06-28,Saturday,June,Q2,PERSISTENT.NSE,Persistent Systems Ltd,IT Services,Mid Cap,-0.047,Neutral,0.428,Global Cues,10,521,11,-0.43,-9.73,27.57,-0.0
2025-06-28,Saturday,June,Q2,PNB.NSE,Punjab National Bank,Banking,Mid Cap,0.732,Positive,0.839,Credit Growth,14,395,6,3.1,31.14,27.57,1.83
2025-06-28,Saturday,June,Q2,POLYCAB.NSE,Polycab India Ltd,Cables,Mid Cap,-0.378,Negative,0.627,Inflation Data,10,494,13,-0.74,-1.73,27.57,0.81
2025-06-28,Saturday,June,Q2,PVR.NSE,PVR Ltd,Entertainment,Mid Cap,0.136,Neutral,0.482,Trade War Concerns,12,503,14,3.07,-0.82,27.57,-0.43
2025-06-28,Saturday,June,Q2,RELAXO.NSE,Relaxo Footwears Ltd,Footwear,Mid Cap,0.472,Positive,0.683,Trade War Concerns,9,416,13,1.78,19.76,27.57,0.32
2025-06-28,Saturday,June,Q2,SAIL.NSE,Steel Authority of India Ltd,Metals,Mid Cap,-0.497,Negative,0.698,Infrastructure Spending,10,297,8,-2.9,21.61,27.57,2.02
2025-06-28,Saturday,June,Q2,SIEMENS.NSE,Siemens Ltd,Industrials,Mid Cap,0.016,Neutral,0.409,FII Flows,10,278,9,-0.4,6.24,27.57,0.43
2025-06-28,Saturday,June,Q2,SRF.NSE,SRF Ltd,Chemicals,Mid Cap,0.468,Positive,0.681,Currency Fluctuation,11,381,8,1.05,23.12,27.57,0.44
2025-06-28,Saturday,June,Q2,TORNTPHARM.NSE,Torrent Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.304,Negative,0.583,GDP Data,9,433,14,-1.77,13.13,27.57,0.05
2025-06-28,Saturday,June,Q2,TRENT.NSE,Trent Ltd,Retail,Mid Cap,0.08,Neutral,0.448,GDP Data,14,308,12,0.36,-2.08,27.57,0.46
2025-06-28,Saturday,June,Q2,VEDL.NSE,Vedanta Ltd,Metals,Mid Cap,0.395,Positive,0.637,Technical Breakout,11,424,9,0.97,24.5,27.57,-0.94
2025-06-28,Saturday,June,Q2,VIPIND.NSE,VIP Industries Ltd,Consumer Goods,Mid Cap,-0.404,Negative,0.643,Monsoon Impact,7,585,15,-2.58,7.65,27.57,0.53
2025-06-28,Saturday,June,Q2,VOLTAS.NSE,Voltas Ltd,Consumer Goods,Mid Cap,-0.041,Neutral,0.424,Corporate Announcements,8,294,7,-0.74,-10.32,27.57,0.93
2025-06-28,Saturday,June,Q2,WHIRLPOOL.NSE,Whirlpool of India Ltd,Consumer Goods,Mid Cap,0.604,Positive,0.763,Corporate Announcements,14,692,12,1.28,26.12,27.57,-0.32
2025-06-28,Saturday,June,Q2,ASTRAL.NSE,Astral Ltd,Building Materials,Mid Cap,-0.535,Negative,0.721,Currency Fluctuation,18,776,7,-3.37,25.71,27.57,0.26
2025-06-28,Saturday,June,Q2,BALKRISIND.NSE,Balkrishna Industries Ltd,Tyres,Mid Cap,0.193,Neutral,0.516,Monsoon Impact,10,332,13,-0.7,19.1,27.57,0.94
2025-06-28,Saturday,June,Q2,CUMMINSIND.NSE,Cummins India Ltd,Auto Components,Mid Cap,0.208,Positive,0.525,Rate Cut Expectations,11,602,15,1.24,-9.0,27.57,-1.05
2025-06-28,Saturday,June,Q2,EXIDEIND.NSE,Exide Industries Ltd,Batteries,Mid Cap,-0.603,Negative,0.762,FII Flows,10,383,6,-2.27,29.84,27.57,-0.09
2025-06-28,Saturday,June,Q2,HONAUT.NSE,Honeywell Automation India Ltd,Industrials,Mid Cap,-0.178,Neutral,0.507,Global Cues,15,324,9,-2.26,7.39,27.57,0.88
2025-06-28,Saturday,June,Q2,IPCALAB.NSE,IPCA Laboratories Ltd,Pharmaceuticals,Mid Cap,0.479,Positive,0.687,US FDA Approvals,13,431,15,1.09,26.81,27.57,0.18
2025-06-28,Saturday,June,Q2,LICHSGFIN.NSE,LIC Housing Finance Ltd,Financial Services,Mid Cap,-0.653,Negative,0.792,Currency Fluctuation,10,294,13,-1.95,29.66,27.57,0.5
2025-06-28,Saturday,June,Q2,MAXHEALTH.NSE,Max Healthcare Institute Ltd,Healthcare,Mid Cap,-0.106,Neutral,0.464,Trade War Concerns,8,390,13,-0.33,-2.06,27.57,1.5
2025-06-29,Sunday,June,Q2,ADANIENT.NSE,Adani Enterprises Ltd,Conglomerates,Large Cap,0.63,Positive,0.778,Sector Rotation,16,549,13,1.77,19.69,27.12,0.34
2025-06-29,Sunday,June,Q2,ADANIPORTS.NSE,Adani Ports & SEZ Ltd,Transportation,Large Cap,-0.446,Negative,0.668,Global Cues,28,1278,20,-0.34,13.37,27.12,-0.07
2025-06-29,Sunday,June,Q2,APOLLOHOSP.NSE,Apollo Hospitals Enterprise Ltd,Healthcare,Large Cap,-0.127,Neutral,0.476,Currency Fluctuation,17,768,14,-1.06,1.6,27.12,0.54
2025-06-29,Sunday,June,Q2,ASIANPAINT.NSE,Asian Paints Ltd,Chemicals,Large Cap,0.657,Positive,0.794,Oil Price Movement,28,948,18,2.65,11.28,27.12,0.07
2025-06-29,Sunday,June,Q2,AXISBANK.NSE,Axis Bank Ltd,Banking,Large Cap,-0.376,Negative,0.626,NPA Concerns,24,524,12,-0.66,22.78,27.12,0.86
2025-06-29,Sunday,June,Q2,BAJAJ-AUTO.NSE,Bajaj Auto Ltd,Automobiles,Large Cap,0.113,Neutral,0.468,Inflation Data,18,884,15,-0.15,16.09,27.12,-1.92
2025-06-29,Sunday,June,Q2,BAJFINANCE.NSE,Bajaj Finance Ltd,Financial Services,Large Cap,0.8,Positive,0.88,Corporate Announcements,31,960,12,4.0,11.61,27.12,1.35
2025-06-29,Sunday,June,Q2,BHARTIARTL.NSE,Bharti Airtel Ltd,Telecommunications,Large Cap,-0.506,Negative,0.703,Inflation Data,15,707,24,-2.38,12.03,27.12,1.33
2025-06-29,Sunday,June,Q2,BPCL.NSE,Bharat Petroleum Corporation Ltd,Oil & Gas,Large Cap,-0.054,Neutral,0.433,Refining Margins,13,669,14,-1.14,10.47,27.12,0.34
2025-06-29,Sunday,June,Q2,BRITANNIA.NSE,Britannia Industries Ltd,FMCG,Large Cap,0.584,Positive,0.75,Rural Demand,32,1254,20,0.47,18.38,27.12,-0.7
2025-06-29,Sunday,June,Q2,CIPLA.NSE,Cipla Ltd,Pharmaceuticals,Large Cap,-0.374,Negative,0.624,GDP Data,13,853,19,-1.61,-1.67,27.12,1.42
2025-06-29,Sunday,June,Q2,COALINDIA.NSE,Coal India Ltd,Mining,Large Cap,-0.007,Neutral,0.404,Trade War Concerns,21,973,16,-4.07,7.96,27.12,0.02
2025-06-29,Sunday,June,Q2,DIVISLAB.NSE,Divi's Laboratories Ltd,Pharmaceuticals,Large Cap,0.588,Positive,0.753,US FDA Approvals,19,549,16,0.83,21.54,27.12,-0.29
2025-06-29,Sunday,June,Q2,DMART.NSE,Avenue Supermarts Ltd,Retail,Large Cap,-0.577,Negative,0.746,Regulatory News,20,836,21,0.64,2.99,27.12,-0.06
2025-06-29,Sunday,June,Q2,DRREDDY.NSE,Dr. Reddy's Laboratories Ltd,Pharmaceuticals,Large Cap,-0.142,Neutral,0.485,GDP Data,19,633,20,-0.68,-1.25,27.12,0.81
2025-06-29,Sunday,June,Q2,EICHERMOT.NSE,Eicher Motors Ltd,Automobiles,Large Cap,0.63,Positive,0.778,Rural Demand,29,1484,24,1.66,27.95,27.12,-1.75
2025-06-29,Sunday,June,Q2,GODREJCP.NSE,Godrej Consumer Products Ltd,FMCG,Large Cap,-0.472,Negative,0.683,Earnings Growth,15,883,22,-1.42,18.52,27.12,0.26
2025-06-29,Sunday,June,Q2,GRASIM.NSE,Grasim Industries Ltd,Textiles,Large Cap,-0.099,Neutral,0.459,GDP Data,26,790,25,0.37,10.17,27.12,-0.22
2025-06-29,Sunday,June,Q2,HCLTECH.NSE,HCL Technologies Ltd,IT Services,Large Cap,0.516,Positive,0.709,Currency Fluctuation,20,1308,25,0.98,10.91,27.12,0.64
2025-06-29,Sunday,June,Q2,HDFCBANK.NSE,HDFC Bank Ltd,Banking,Large Cap,-0.409,Negative,0.645,NPA Concerns,22,1229,24,-1.48,8.58,27.12,0.57
2025-06-29,Sunday,June,Q2,HEROMOTOCO.NSE,Hero MotoCorp Ltd,Automobiles,Large Cap,-0.017,Neutral,0.41,Rural Demand,13,885,20,-0.27,-4.42,27.12,-1.99
2025-06-29,Sunday,June,Q2,HINDALCO.NSE,Hindalco Industries Ltd,Metals,Large Cap,0.539,Positive,0.723,Monsoon Impact,21,438,15,2.28,27.34,27.12,-1.22
2025-06-29,Sunday,June,Q2,HINDUNILVR.NSE,Hindustan Unilever Ltd,FMCG,Large Cap,-0.539,Negative,0.724,Rate Cut Expectations,24,783,13,-1.16,26.75,27.12,-0.75
2025-06-29,Sunday,June,Q2,ICICIBANK.NSE,ICICI Bank Ltd,Banking,Large Cap,0.028,Neutral,0.417,Currency Fluctuation,13,624,16,-0.9,-0.01,27.12,0.61
2025-06-29,Sunday,June,Q2,INDUSINDBK.NSE,IndusInd Bank Ltd,Banking,Large Cap,0.763,Positive,0.858,Technical Breakout,16,641,22,0.16,7.67,27.12,1.68
2025-06-29,Sunday,June,Q2,INFY.NSE,Infosys Ltd,IT Services,Large Cap,-0.583,Negative,0.75,Global Cues,21,1429,17,-2.0,27.82,27.12,0.23
2025-06-29,Sunday,June,Q2,ITC.NSE,ITC Ltd,FMCG,Large Cap,-0.039,Neutral,0.423,Volume Growth,11,604,21,1.09,10.45,27.12,-0.05
2025-06-29,Sunday,June,Q2,JSWSTEEL.NSE,JSW Steel Ltd,Metals,Large Cap,0.694,Positive,0.817,Global Demand,26,1060,12,4.36,16.43,27.12,-0.08
2025-06-29,Sunday,June,Q2,KOTAKBANK.NSE,Kotak Mahindra Bank Ltd,Banking,Large Cap,-0.282,Negative,0.569,Credit Growth,13,1151,21,-0.48,8.8,27.12,1.4
2025-06-29,Sunday,June,Q2,LT.NSE,Larsen & Toubro Ltd,Construction,Large Cap,-0.107,Neutral,0.464,GDP Data,23,479,24,-0.53,7.11,27.12,0.4
2025-06-29,Sunday,June,Q2,LTIM.NSE,LTIMindtree Ltd,IT Services,Large Cap,0.507,Positive,0.704,Currency Fluctuation,23,415,17,1.11,1.68,27.12,-0.1
2025-06-29,Sunday,June,Q2,MARUTI.NSE,Maruti Suzuki India Ltd,Automobiles,Large Cap,-0.412,Negative,0.647,Monsoon Impact,19,737,24,-0.07,9.03,27.12,0.18
2025-06-29,Sunday,June,Q2,NESTLEIND.NSE,Nestle India Ltd,FMCG,Large Cap,0.104,Neutral,0.463,Earnings Growth,21,361,21,0.05,16.71,27.12,0.71
2025-06-29,Sunday,June,Q2,NTPC.NSE,NTPC Ltd,Power,Large Cap,0.59,Positive,0.754,Trade War Concerns,24,938,15,2.18,27.07,27.12,-0.02
2025-06-29,Sunday,June,Q2,ONGC.NSE,Oil & Natural Gas Corporation Ltd,Oil & Gas,Large Cap,-0.743,Negative,0.846,Refining Margins,30,850,22,-0.31,26.52,27.12,2.15
2025-06-29,Sunday,June,Q2,PIDILITIND.NSE,Pidilite Industries Ltd,Chemicals,Large Cap,0.085,Neutral,0.451,Trade War Concerns,12,707,19,-0.9,13.97,27.12,0.69
2025-06-29,Sunday,June,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.646,Positive,0.788,Oil Price Movement,20,1086,22,3.87,23.56,27.12,0.99
2025-06-29,Sunday,June,Q2,RELIANCE.NSE,Reliance Industries Ltd,Oil & Gas,Large Cap,-0.661,Negative,0.797,Corporate Announcements,31,1446,12,-3.83,31.46,27.12,0.34
2025-06-29,Sunday,June,Q2,SBIN.NSE,State Bank of India,Banking,Large Cap,-0.087,Neutral,0.452,FII Flows,17,664,25,-0.23,-2.19,27.12,0.57
2025-06-29,Sunday,June,Q2,SHREECEM.NSE,Shree Cement Ltd,Cement,Large Cap,0.627,Positive,0.776,Global Cues,27,693,15,2.3,25.39,27.12,1.34
2025-06-29,Sunday,June,Q2,SUNPHARMA.NSE,Sun Pharmaceutical Industries Ltd,Pharmaceuticals,Large Cap,-0.389,Negative,0.633,US FDA Approvals,15,375,18,-1.65,-4.04,27.12,0.5
2025-06-29,Sunday,June,Q2,TATACONSUM.NSE,Tata Consumer Products Ltd,FMCG,Large Cap,-0.115,Neutral,0.469,Rural Demand,20,321,23,-1.33,9.67,27.12,0.6
2025-06-29,Sunday,June,Q2,TATAMOTORS.NSE,Tata Motors Ltd,Automobiles,Large Cap,0.526,Positive,0.716,Trade War Concerns,25,1188,15,2.13,19.92,27.12,0.7
2025-06-29,Sunday,June,Q2,TATASTEEL.NSE,Tata Steel Ltd,Metals,Large Cap,-0.271,Negative,0.563,Oil Price Movement,16,902,24,-1.17,16.93,27.12,1.09
2025-06-29,Sunday,June,Q2,TCS.NSE,Tata Consultancy Services Ltd,IT Services,Large Cap,0.156,Neutral,0.494,Digital Transformation,12,1101,14,0.1,0.66,27.12,0.63
2025-06-29,Sunday,June,Q2,TECHM.NSE,Tech Mahindra Ltd,IT Services,Large Cap,0.379,Positive,0.627,Monsoon Impact,27,449,13,2.66,23.8,27.12,-0.8
2025-06-29,Sunday,June,Q2,TITAN.NSE,Titan Company Ltd,Consumer Goods,Large Cap,-0.383,Negative,0.63,Inflation Data,25,477,15,-1.97,23.17,27.12,1.16
2025-06-29,Sunday,June,Q2,ULTRACEMCO.NSE,UltraTech Cement Ltd,Cement,Large Cap,-0.074,Neutral,0.445,Corporate Announcements,19,1012,12,0.69,10.13,27.12,0.77
2025-06-29,Sunday,June,Q2,UPL.NSE,UPL Ltd,Chemicals,Large Cap,0.46,Positive,0.676,Regulatory News,32,1076,23,1.31,0.59,27.12,0.78
